step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
92,186.0,6.705882352941177,9,16,0,5.376320802316576,1,-9.0
93,188.0,4.866666666666666,8,16,2,5.1470482724806335,6,-8.0
94,190.0,5.352941176470588,9,20,2,4.587415846441042,4,-9.0
95,192.0,6.733333333333333,8,18,0,2.9569935022994427,2,-8.0
96,194.0,5.260869565217392,11,33,1,5.793711267209122,2,-11.0
97,196.0,2.761904761904762,9,32,0,6.294932522897575,0,-9.0
98,198.0,1.25,5,28,0,6.850231082451036,0,-5.0
99,200.0,0.7,3,26,0,5.554493025406808,4,-3.0
100,202.0,0.4444444444444444,3,26,0,4.230155491717417,6,-3.0
101,204.0,1.0,6,26,0,3.4923828427046275,6,-6.0
102,206.0,1.5909090909090908,8,27,0,4.011366853854558,4,-8.0
103,208.0,2.590909090909091,12,28,1,3.2317746577022954,6,-12.0
104,210.0,2.45,10,30,1,3.8002265892486107,0,-10.0
105,212.0,2.210526315789474,7,24,0,3.663763606118688,0,-7.0
106,214.0,1.7058823529411764,4,18,0,2.348820265625795,4,-4.0
107,216.0,2.2941176470588234,6,16,0,1.619640249204822,6,-6.0
108,218.0,1.6296296296296295,5,36,0,6.306337768615584,0,-5.0
109,220.0,1.7407407407407407,5,32,0,6.607128081165802,6,-5.0
110,222.0,2.2,5,26,0,7.137838268918575,0,-5.0
111,224.0,2.6956521739130435,4,24,3,7.225574403006041,0,-4.0
112,226.0,0.0,0,24,2,6.000624431904877,2,0.0
113,228.0,0.0,0,16,0,4.352306363257337,0,0.0
114,230.0,0.045454545454545456,1,22,0,3.968689468545304,0,-1.0
115,232.0,0.6363636363636364,9,20,0,4.514010168313242,0,-9.0
116,234.0,1.1,6,16,0,5.20527348551784,4,-6.0
117,236.0,1.9444444444444444,7,10,0,4.6916775493373954,4,-7.0
118,238.0,2.7058823529411766,6,7,0,3.6595984540762925,0,-6.0
119,240.0,3.6875,7,8,0,2.6246406759253076,0,-7.0
120,242.0,3.0434782608695654,6,20,1,5.020625561389698,0,-6.0
121,244.0,3.608695652173913,7,24,0,4.682209108514129,4,-7.0
122,246.0,4.08,10,28,1,5.226520544683336,4,-10.0
123,248.0,5.04,13,30,1,5.127998540727337,4,-13.0
124,250.0,6.12,14,34,0,4.085912245184199,7,-14.0
125,252.0,4.130434782608695,11,34,0,3.488345335926692,2,-11.0
126,254.0,2.4074074074074074,7,40,0,4.725058185868864,0,-7.0
127,256.0,2.423076923076923,6,38,0,3.997444425384882,4,-6.0
128,258.0,2.6538461538461537,9,36,0,3.7071353500399296,4,-9.0
129,260.0,3.4583333333333335,10,30,0,3.229521663725651,0,-10.0
130,262.0,4.2,11,26,0,2.8555255699959856,0,-11.0
131,264.0,4.173913043478261,7,23,1,2.3220268242455187,2,-7.0
132,266.0,3.4827586206896552,8,35,0,4.920293855337559,2,-8.0
133,268.0,4.185185185185185,8,34,0,5.411928611055567,0,-8.0
134,270.0,4.666666666666667,7,36,0,4.972241012607686,0,-7.0
135,272.0,5.76,9,28,0,4.619424123492883,0,-9.0
136,274.0,5.6521739130434785,7,24,2,3.721585431322206,4,-7.0
137,276.0,4.956521739130435,5,22,0,3.4352725451839836,2,-5.0
138,278.0,4.884615384615385,7,28,0,4.043956771649766,2,-7.0
139,280.0,6.041666666666667,10,26,0,3.532702349758983,4,-10.0
140,282.0,7.590909090909091,12,18,0,3.570241092009987,4,-12.0
141,284.0,2.45,10,16,0,3.566341622066216,6,-10.0
142,286.0,4.0,12,16,0,1.985926053499921,6,-12.0
143,288.0,5.647058823529412,13,15,1,0.3516975213987202,4,-13.0
144,290.0,4.071428571428571,15,37,0,5.602892153533854,2,-15.0
145,292.0,5.333333333333333,15,36,2,5.763737233922602,2,-15.0
146,294.0,6.444444444444445,15,39,0,5.884226365384315,4,-15.0
147,296.0,5.08,11,37,0,5.593808245653636,0,-11.0
148,298.0,3.0,6,34,0,4.955972513237751,2,-6.0
149,300.0,1.4090909090909092,6,32,0,2.2182263279684378,2,-6.0
150,302.0,0.3333333333333333,4,33,0,2.6342734647084183,0,-4.0
151,304.0,0.4230769230769231,5,35,0,3.5959091880198106,2,-5.0
152,306.0,0.4583333333333333,4,32,0,3.6295504924251745,4,-4.0
153,308.0,0.9545454545454546,6,25,0,3.0169444252841573,4,-6.0
154,310.0,0.9047619047619048,4,24,0,2.3902198098896266,0,-4.0
155,312.0,1.2857142857142858,5,25,1,2.1976068690236024,2,-5.0
156,314.0,0.4444444444444444,3,40,0,4.624297583133971,6,-3.0
157,316.0,0.92,6,39,0,4.163355899240908,2,-6.0
158,318.0,1.4444444444444444,9,42,1,4.61322855619792,2,-9.0
159,320.0,1.6,8,41,0,4.066599566661622,0,-8.0
160,322.0,1.24,6,40,0,3.7688140168326267,2,-6.0
161,324.0,1.04,6,38,0,3.252801852094304,2,-6.0
162,326.0,0.7741935483870968,7,50,0,4.468056570234327,2,-7.0
163,328.0,0.8620689655172413,8,46,0,3.309179413845372,0,-8.0
164,330.0,0.5357142857142857,5,45,1,2.8323426116099486,4,-5.0
165,332.0,0.4444444444444444,5,40,1,2.2436817540487257,4,-5.0
166,334.0,0.7142857142857143,5,41,0,2.1079115730494573,6,-5.0
167,336.0,0.8076923076923077,4,36,0,1.9049413900449335,0,-4.0
168,338.0,0.21875,2,48,0,4.680655800667106,2,-2.0
169,340.0,0.46875,4,48,1,4.258509658874868,2,-4.0
170,342.0,0.8125,6,50,1,3.6027112085241777,2,-6.0
171,344.0,0.7333333333333333,6,46,0,2.8981189871768005,4,-6.0
172,346.0,1.3103448275862069,9,43,0,2.4357944306844383,2,-9.0
173,348.0,1.9666666666666666,11,46,0,2.456061733607993,2,-11.0
174,350.0,2.71875,15,50,0,3.252479987601421,4,-15.0
175,352.0,3.75,18,51,0,2.3162233364287923,2,-18.0
176,354.0,3.566666666666667,18,45,0,1.6749844511289262,0,-18.0
177,356.0,3.4285714285714284,15,41,1,1.3761244870305516,0,-15.0
178,358.0,2.4814814814814814,13,39,0,1.3009012482035582,6,-13.0
179,360.0,2.24,11,36,0,1.001529311147587,2,-11.0
180,362.0,0.8857142857142857,10,54,0,4.4434460789512755,4,-10.0
181,364.0,0.8857142857142857,8,51,0,4.019913061946543,4,-8.0
182,366.0,1.0857142857142856,10,51,0,3.7196782788543277,4,-10.0
183,368.0,1.5142857142857142,12,57,0,3.3860285418765566,4,-12.0
184,370.0,1.9428571428571428,13,59,0,3.3088400300612815,2,-13.0
185,372.0,2.823529411764706,15,58,1,2.2407434328020166,4,-15.0
186,374.0,3.5833333333333335,17,65,0,2.339546166765136,2,-17.0
187,376.0,3.0833333333333335,18,62,0,2.05999370385342,0,-18.0
188,378.0,2.914285714285714,20,58,0,1.2774750829965713,0,-20.0
189,380.0,2.588235294117647,17,57,0,1.309599935660869,6,-17.0
190,382.0,2.5294117647058822,18,54,0,1.2674140537828564,2,-18.0
191,384.0,2.878787878787879,19,55,1,1.3286729134415776,6,-19.0
192,386.0,2.4,18,70,2,2.7790606566465863,2,-18.0
193,388.0,2.0,13,66,0,2.2552623683139985,0,-13.0
194,390.0,0.6153846153846154,6,64,1,2.8364404421915563,4,-6.0
195,392.0,0.28205128205128205,6,64,2,2.7588572741731747,2,-6.0
196,394.0,0.5128205128205128,10,65,0,2.5890833646835314,6,-10.0
197,396.0,0.7948717948717948,11,65,0,2.1765557187004205,7,-11.0
198,398.0,0.7560975609756098,9,67,0,2.550436314986561,0,-9.0
199,400.0,0.4,7,66,0,1.9295058641347638,2,-7.0
200,402.0,0.13157894736842105,4,62,1,1.6968409777146751,4,-4.0
201,404.0,0.2222222222222222,5,58,1,1.7607265050283911,2,-5.0
202,406.0,0.5128205128205128,8,62,1,1.9588703024234035,2,-8.0
203,408.0,0.918918918918919,8,58,0,1.511722311912153,4,-8.0
204,410.0,1.3902439024390243,12,64,0,2.4008982154093004,4,-12.0
205,412.0,2.0952380952380953,16,66,0,2.2702081048415885,2,-16.0
206,414.0,3.0,20,70,3,2.0939678022083905,4,-20.0
207,416.0,2.731707317073171,17,67,0,1.9843579878024213,0,-17.0
208,418.0,2.1794871794871793,15,66,0,2.1143437869961987,6,-15.0
209,420.0,1.8205128205128205,14,65,0,1.8731961684346117,2,-14.0
210,422.0,1.6578947368421053,15,64,2,1.4953904406794605,4,-15.0
211,424.0,1.837837837837838,16,63,0,1.2425634620087282,4,-16.0
212,426.0,2.076923076923077,20,62,0,1.0273556338772543,6,-20.0
213,428.0,1.6756756756756757,17,62,2,0.9715677320920195,0,-17.0
214,430.0,1.3243243243243243,15,60,0,0.9089718450905157,4,-15.0
215,432.0,1.0,10,52,2,0.8593105740794925,0,-10.0
216,434.0,0.4634146341463415,4,64,0,3.3812991427933614,2,-4.0
217,436.0,0.075,2,63,0,3.3558704604358454,4,-2.0
218,438.0,0.2,3,63,1,3.3179834324269137,4,-3.0
219,440.0,0.475,6,64,1,3.2771538952368564,4,-6.0
220,442.0,0.9,9,68,0,3.18134330569645,4,-9.0
221,444.0,1.4390243902439024,14,72,0,2.065395549708846,4,-14.0
222,446.0,2.282051282051282,18,64,0,0.9212725113172274,4,-18.0
223,448.0,3.230769230769231,20,68,0,1.3060376348534317,2,-20.0
224,450.0,4.447368421052632,23,62,0,1.2583936200187646,4,-23.0
225,452.0,5.35,24,66,0,1.1087977666014357,4,-24.0
226,454.0,6.7,28,68,1,0.9952086284469186,2,-28.0
227,456.0,8.175,30,68,0,0.764599938375226,4,-30.0
228,458.0,9.13953488372093,34,79,0,1.3400705105691304,2,-34.0
229,460.0,8.55813953488372,32,78,0,1.162085496011198,0,-32.0
230,462.0,8.023255813953488,31,74,0,1.8812001089025674,0,-31.0
231,464.0,7.619047619047619,28,71,0,2.271589992260842,2,-28.0
232,466.0,7.3,24,66,0,2.528759429299368,0,-24.0
233,468.0,6.5,20,65,1,2.6318430561034054,4,-20.0
234,470.0,5.560975609756097,17,61,0,2.4644896702081027,4,-17.0
235,472.0,4.0,15,59,0,2.2505525976235017,6,-15.0
236,474.0,3.5405405405405403,14,61,0,1.8927909953631585,4,-14.0
237,476.0,1.864864864864865,11,63,1,1.8396363588345883,0,-11.0
238,478.0,0.8974358974358975,10,62,0,2.288057653731035,6,-10.0
239,480.0,0.5675675675675675,8,60,0,2.126541895883038,2,-8.0
240,482.0,0.9523809523809523,13,70,0,2.6786089657123964,4,-13.0
241,484.0,0.875,12,62,0,2.622383942457006,0,-12.0
242,486.0,0.8536585365853658,11,67,0,2.2408079621478367,2,-11.0
243,488.0,0.8780487804878049,10,66,0,2.094119882428699,2,-10.0
244,490.0,0.8205128205128205,8,64,0,1.7707994858975822,0,-8.0
245,492.0,0.75,7,63,0,2.051128488101446,2,-7.0
246,494.0,0.9,10,63,2,1.473464116140614,4,-10.0
247,496.0,1.1,10,65,0,1.323092506948787,2,-10.0
248,498.0,0.6052631578947368,9,65,1,1.3014429198682234,6,-9.0
249,500.0,1.0789473684210527,13,65,0,1.220478017823874,2,-13.0
250,502.0,0.8611111111111112,9,55,0,1.0374827249772516,0,-9.0
251,504.0,0.4411764705882353,5,53,1,0.9819065809188168,4,-5.0
252,506.0,0.24390243902439024,5,65,1,3.2166891566984797,2,-5.0
253,508.0,0.3902439024390244,9,66,1,3.1812111787271102,4,-9.0
254,510.0,0.6744186046511628,9,70,0,3.0359372166504386,6,-9.0
255,512.0,1.069767441860465,11,71,1,3.020680203414521,4,-11.0
256,514.0,0.8780487804878049,9,70,0,2.6867464590979346,0,-9.0
257,516.0,0.6585365853658537,8,68,0,1.8958321457399825,4,-8.0
258,518.0,0.7,10,66,0,0.846467821080888,4,-10.0
259,520.0,0.7142857142857143,6,69,0,1.4466068691062242,0,-6.0
260,522.0,1.0,9,65,0,1.357379762325374,0,-9.0
261,524.0,1.4390243902439024,12,63,0,1.5208223731702648,1,-12.0
262,526.0,1.641025641025641,10,61,0,1.4713623183134543,6,-10.0
263,528.0,2.0,10,58,0,1.3096182339299984,4,-10.0
264,530.0,1.7619047619047619,8,69,1,1.9290892411103011,0,-8.0
265,532.0,1.8571428571428572,9,69,0,1.866332902693809,4,-9.0
266,534.0,1.9772727272727273,12,73,0,2.501519271548036,4,-12.0
267,536.0,2.119047619047619,9,67,0,2.4909106252755255,0,-9.0
268,538.0,2.4,9,62,1,2.7047413227292543,0,-9.0
269,540.0,0.41025641025641024,4,58,0,2.8100661655447974,2,-4.0
270,542.0,0.175,5,58,0,2.66093992152413,0,-5.0
271,544.0,0.20512820512820512,5,59,0,2.2494667136507607,2,-5.0
272,546.0,0.42105263157894735,7,57,0,1.974159957323323,2,-7.0
273,548.0,0.7837837837837838,8,54,0,1.9768129621449406,2,-8.0
274,550.0,1.175,11,61,0,2.4168728179658823,1,-11.0
275,552.0,0.868421052631579,9,63,3,2.160820845940532,4,-9.0
276,554.0,1.4,12,65,0,3.0207547071142096,4,-12.0
277,556.0,1.1,11,60,1,2.9696246260410484,0,-11.0
278,558.0,1.131578947368421,12,59,0,2.927456503750497,0,-12.0
279,560.0,1.125,11,62,0,2.4559294176243673,4,-11.0
280,562.0,1.146341463414634,12,63,0,2.2330621440549954,4,-12.0
281,564.0,1.3571428571428572,13,61,0,2.0487995137941044,4,-13.0
282,566.0,1.35,14,61,0,1.5209538514879513,6,-14.0
283,568.0,1.105263157894737,12,63,3,1.358683026663263,2,-12.0
284,570.0,0.8378378378378378,11,61,1,1.4249993409798554,0,-11.0
285,572.0,0.6486486486486487,7,58,0,1.3173254254668783,2,-7.0
286,574.0,0.8,9,57,0,1.0386120842429603,0,-9.0
287,576.0,0.8823529411764706,6,53,1,1.1100888105781552,0,-6.0
288,578.0,0.85,5,58,1,3.692698104344847,0,-5.0
289,580.0,1.0256410256410255,4,54,0,3.9741101849126474,0,-4.0
290,582.0,0.8378378378378378,2,53,2,4.506202444499023,2,-2.0
291,584.0,1.0285714285714285,3,48,0,4.8272926769746896,0,-3.0
292,586.0,1.1111111111111112,3,50,0,4.570631066533405,2,-3.0
293,588.0,1.3055555555555556,5,53,0,2.906540018399549,6,-5.0
294,590.0,1.5,4,52,0,2.2370997385452007,0,-4.0
295,592.0,1.0571428571428572,6,52,2,3.072907680398382,4,-6.0
296,594.0,1.3714285714285714,6,52,2,3.127483496943366,0,-6.0
297,596.0,0.6764705882352942,4,48,0,3.174597307554039,4,-4.0
298,598.0,0.8235294117647058,5,48,0,2.9376537572264834,4,-5.0
299,600.0,1.2058823529411764,7,45,0,2.5997980193242105,4,-7.0
300,602.0,1.4871794871794872,9,57,1,2.7865482401091466,4,-9.0
301,604.0,1.3157894736842106,9,59,0,2.4089070312786514,2,-9.0
302,606.0,1.85,13,65,0,2.876076509451529,2,-13.0
303,608.0,2.6153846153846154,15,62,0,2.823138616561786,2,-15.0
304,610.0,3.3658536585365852,19,69,0,2.535344522134017,2,-19.0
305,612.0,4.641025641025641,22,69,0,1.871396586902468,4,-22.0
306,614.0,3.951219512195122,20,67,0,2.1288726847799033,0,-20.0
307,616.0,3.675,18,63,0,1.6574034394232064,4,-18.0
308,618.0,3.6315789473684212,20,60,1,1.1743963655477905,2,-20.0
309,620.0,3.789473684210526,21,61,1,1.11816828071405,1,-21.0
310,622.0,3.3333333333333335,21,67,0,1.3910608153950321,2,-21.0
311,624.0,3.6666666666666665,26,71,2,0.9726937806845748,2,-26.0
312,626.0,3.0681818181818183,23,75,1,1.9510157385472682,0,-23.0
313,628.0,2.6818181818181817,17,78,1,2.1952358799278406,2,-17.0
314,630.0,2.13953488372093,13,77,0,2.1842420038322183,4,-13.0
315,632.0,1.7674418604651163,9,75,0,2.029435441368205,4,-9.0
316,634.0,2.0238095238095237,11,74,0,1.9499681803286535,2,-11.0
317,636.0,2.511627906976744,13,74,0,1.7391327054149186,2,-13.0
318,638.0,3.2439024390243905,14,69,1,1.3998047452817344,4,-14.0
319,640.0,4.048780487804878,17,69,1,1.027506707081167,2,-17.0
320,642.0,3.8536585365853657,19,69,0,1.0299497945841936,0,-19.0
321,644.0,3.707317073170732,16,67,0,1.2539034483930243,2,-16.0
322,646.0,3.9743589743589745,17,66,1,0.5709623398428053,2,-17.0
323,648.0,4.162162162162162,14,58,0,0.6272595908699327,0,-14.0
324,650.0,3.1818181818181817,11,72,2,2.930981337129813,4,-11.0
325,652.0,3.3181818181818183,12,71,0,2.8963251580103972,2,-12.0
326,654.0,3.3333333333333335,14,71,1,2.804279875739768,4,-14.0
327,656.0,3.372093023255814,11,67,0,2.9318521214959037,0,-11.0
328,658.0,3.395348837209302,7,66,1,3.0632270890731914,4,-7.0
329,660.0,3.5609756097560976,5,63,0,2.2548388161380637,0,-5.0
330,662.0,3.65,3,59,1,1.5829719016051123,4,-3.0
331,664.0,3.975,8,55,0,1.885877757414896,0,-8.0
332,666.0,0.48717948717948717,7,56,0,2.073733225503153,6,-7.0
333,668.0,0.4358974358974359,5,55,0,2.0727228931060315,4,-5.0
334,670.0,0.8157894736842105,8,55,0,1.921274135466239,4,-8.0
335,672.0,1.368421052631579,11,55,0,1.7803971136291359,4,-11.0
336,674.0,1.3333333333333333,12,67,0,2.522847257161046,2,-12.0
337,676.0,2.073170731707317,15,68,2,2.270741536311648,2,-15.0
338,678.0,1.975609756097561,15,67,0,2.8154376400351557,6,-15.0
339,680.0,2.619047619047619,16,70,0,2.7471084354912603,2,-16.0
340,682.0,3.5238095238095237,21,73,0,2.331982429978475,2,-21.0
341,684.0,4.571428571428571,24,72,0,1.5071132029825947,4,-24.0
342,686.0,4.023255813953488,23,70,0,1.7172686032675375,0,-23.0
343,688.0,3.619047619047619,24,69,2,1.4597231975992653,6,-24.0
344,690.0,3.675,25,67,0,0.9260698193406123,2,-25.0
345,692.0,3.8095238095238093,27,72,0,0.8348148924918474,2,-27.0
346,694.0,3.857142857142857,26,71,1,1.3626599504727817,4,-26.0
347,696.0,4.357142857142857,28,68,1,1.0250593660783573,2,-28.0
348,698.0,4.413043478260869,29,80,0,1.9949398528390099,2,-29.0
349,700.0,3.772727272727273,26,72,0,2.1503875772507026,0,-26.0
350,702.0,3.0,21,72,0,2.3389954124145906,2,-21.0
351,704.0,2.6136363636363638,21,75,1,1.8730220969510711,4,-21.0
352,706.0,2.558139534883721,20,73,0,1.4088283510304676,4,-20.0
353,708.0,2.1818181818181817,18,75,0,1.3376185449688398,0,-18.0
354,710.0,2.1904761904761907,17,69,0,1.1032778369065388,0,-17.0
355,712.0,2.4390243902439024,15,63,0,1.3418964016955115,0,-15.0
356,714.0,2.825,14,63,0,1.5092852611824197,0,-14.0
357,716.0,3.128205128205128,12,57,0,1.5964553206351142,4,-12.0
358,718.0,2.789473684210526,7,53,0,1.4859723259999182,4,-7.0
359,720.0,3.0,6,45,0,1.4935284805585587,0,-6.0
360,722.0,2.0,4,57,0,3.819198679878561,2,-4.0
361,724.0,2.2195121951219514,4,59,3,3.7656420134628945,4,-4.0
362,726.0,2.2857142857142856,5,61,0,3.728908547020455,0,-5.0
363,728.0,2.575,4,61,0,3.8575813650657294,2,-4.0
364,730.0,2.875,6,61,1,3.5486991117648308,2,-6.0
365,732.0,3.275,9,61,0,2.2044579555427473,4,-9.0
366,734.0,3.925,15,60,0,1.1558534288849902,4,-15.0
367,736.0,1.5853658536585367,15,63,0,1.592781222442254,6,-15.0
368,738.0,2.3846153846153846,16,63,0,1.4113328742315934,6,-16.0
369,740.0,3.1463414634146343,19,67,1,1.2156499994209127,6,-19.0
370,742.0,4.325,23,65,0,1.0203783032930027,6,-23.0
371,744.0,5.589743589743589,24,67,0,0.9531411774732254,4,-24.0
372,746.0,5.431818181818182,26,75,0,1.7220112581703828,0,-26.0
373,748.0,5.761904761904762,25,71,0,1.3949768656984738,0,-25.0
374,750.0,4.7560975609756095,23,69,0,2.0465439381728125,2,-23.0
375,752.0,4.142857142857143,19,69,0,2.256448520569955,4,-19.0
376,754.0,4.121951219512195,22,69,1,2.321692976326365,2,-22.0
377,756.0,3.5641025641025643,17,62,0,2.2347937877856188,0,-17.0
378,758.0,2.825,13,60,0,2.4219498006924685,0,-13.0
379,760.0,2.3,13,60,0,2.3267211326186574,2,-13.0
380,762.0,2.3947368421052633,12,58,0,1.9216427507947211,0,-12.0
381,764.0,1.8333333333333333,9,56,1,2.0284720560025153,0,-9.0
382,766.0,0.5833333333333334,3,48,0,2.9817193040854924,4,-3.0
383,768.0,0.3142857142857143,2,48,1,2.9517215337345295,0,-2.0
384,770.0,0.47368421052631576,4,54,0,3.5372559543075104,6,-4.0
385,772.0,0.7777777777777778,6,52,1,3.825484570409211,4,-6.0
386,774.0,0.7777777777777778,6,50,1,3.684297650168035,0,-6.0
387,776.0,0.14285714285714285,3,52,0,3.490814857862218,2,-3.0
388,778.0,0.2571428571428571,4,52,0,2.7214457011116333,4,-4.0
389,780.0,0.5714285714285714,7,52,2,2.3528571125589086,4,-7.0
390,782.0,1.1111111111111112,11,54,0,2.0644669383961345,4,-11.0
391,784.0,1.6285714285714286,11,52,0,1.697005081661158,2,-11.0
392,786.0,2.361111111111111,15,58,0,1.4115209179983312,4,-15.0
393,788.0,3.189189189189189,17,62,1,1.2644719487025502,4,-17.0
394,790.0,4.216216216216216,20,64,0,0.5617879947799149,4,-20.0
395,792.0,5.527777777777778,22,68,0,0.3162310108469857,2,-22.0
396,794.0,5.659090909090909,26,78,0,2.4679673160960913,4,-26.0
