step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
89,180.0,18.38095238095238,12,22,1,3.6477815434378136,0,-6.895
90,182.0,17.125,13,22,0,4.420370119229442,0,-8.2
91,184.0,17.636363636363637,11,18,1,4.604093816400508,4,-5.995
92,186.0,17.19047619047619,8,17,1,4.539621128285493,2,-4.944999999999999
93,188.0,18.75,8,15,0,4.634363543321702,2,-5.65
94,190.0,18.09090909090909,12,16,0,4.383153441858824,0,-7.0
95,192.0,21.3,14,16,3,2.8201044095255456,0,-6.585
96,194.0,17.03846153846154,14,30,0,5.273566758132296,2,-9.7
97,196.0,18.416666666666668,11,24,0,5.541219101920884,4,-4.8999999999999995
98,198.0,20.26086956521739,12,22,0,5.6394575845481665,4,-6.8999999999999995
99,200.0,22.80952380952381,11,18,2,5.342971943051337,0,-5.99
100,202.0,26.05263157894737,10,14,0,5.046064387001972,2,-5.1
101,204.0,25.45,9,14,0,3.864493284126536,4,-4.8
102,206.0,23.043478260869566,12,19,0,3.4992447513216005,2,-9.45
103,208.0,26.19047619047619,11,16,0,3.486943303475969,0,-5.699999999999999
104,210.0,27.38095238095238,13,20,0,3.6677277452978347,2,-7.9
105,212.0,31.63157894736842,13,10,0,3.5394866842858677,0,-5.4
106,214.0,33.0,13,15,0,2.9986312456409965,0,-6.15
107,216.0,36.27777777777778,13,14,0,2.791002404448544,2,-6.0
108,218.0,23.448275862068964,14,35,0,5.654226078772948,2,-10.45
109,220.0,26.11111111111111,13,31,1,5.981732082321021,0,-8.544999999999998
110,222.0,24.85185185185185,9,33,0,6.090706160886958,4,-5.65
111,224.0,25.77777777777778,13,33,0,5.616538178944585,2,-9.850000000000001
112,226.0,13.04,11,33,0,4.591590458099277,6,-6.25
113,228.0,2.5652173913043477,6,24,1,2.6060776026520527,0,-4.395
114,230.0,1.32,6,28,0,2.971063380490271,0,-6.0
115,232.0,2.2,12,22,0,3.3389465528965974,0,-8.899999999999999
116,234.0,1.7391304347826086,12,15,2,3.5624210457720706,4,-4.84
117,236.0,1.9130434782608696,11,15,0,3.8726295109697197,0,-5.55
118,238.0,2.4285714285714284,10,13,0,3.8593444911198427,2,-5.95
119,240.0,3.5714285714285716,12,15,1,2.766896697999958,2,-5.845
120,242.0,3.7777777777777777,14,31,0,4.542177045978085,0,-9.85
121,244.0,5.28,15,25,0,3.909432163067722,0,-8.25
122,246.0,6.074074074074074,16,29,1,4.750930917934624,0,-9.144999999999998
123,248.0,7.333333333333333,17,31,1,4.7537568025082795,0,-9.745
124,250.0,8.592592592592593,17,32,1,4.534986937317641,0,-9.894999999999998
125,252.0,10.64,17,26,0,2.683153138437915,0,-9.0
126,254.0,10.448275862068966,19,33,0,3.7258353710552785,0,-11.65
127,256.0,11.851851851851851,18,33,0,3.465740849802148,2,-11.35
128,258.0,14.32,19,29,0,3.3979212532393683,2,-10.05
129,260.0,13.434782608695652,15,21,0,3.377050019006998,4,-5.65
130,262.0,11.16,11,25,1,3.734356988389824,0,-5.045
131,264.0,12.391304347826088,10,19,1,2.4831679519794547,0,-6.845
132,266.0,10.724137931034482,13,27,1,4.460447326775296,0,-7.944999999999999
133,268.0,11.827586206896552,17,29,0,4.142301724439182,0,-11.45
134,270.0,13.25925925925926,15,27,0,4.767046858907865,4,-8.55
135,272.0,13.814814814814815,11,29,0,4.663355308407293,0,-5.6499999999999995
136,274.0,14.703703703703704,12,31,0,3.2494842203112033,7,-8.25
137,276.0,15.851851851851851,16,31,0,2.377055538753785,0,-10.45
138,278.0,9.133333333333333,14,38,0,3.0910908244267516,6,-8.9
139,280.0,4.071428571428571,14,35,0,2.8801975915120344,2,-9.45
140,282.0,2.4285714285714284,16,37,1,2.8843933360562404,2,-9.344999999999999
141,284.0,3.6785714285714284,19,35,0,2.731429516304967,2,-13.95
142,286.0,4.923076923076923,18,33,0,2.3760518341471117,0,-11.35
143,288.0,6.916666666666667,19,27,0,1.1656866828289514,0,-9.75
144,290.0,5.805555555555555,22,45,0,4.939799837584122,0,-14.35
145,292.0,7.4411764705882355,22,38,1,4.590888603941683,0,-12.295
146,294.0,8.735294117647058,22,38,0,4.6863929056041345,0,-12.3
147,296.0,7.9375,18,34,0,4.583143881383192,4,-8.5
148,298.0,6.625,14,32,0,3.1717783653402263,0,-7.0
149,300.0,6.483870967741935,14,36,0,1.6512104391390905,0,-10.6
150,302.0,7.181818181818182,20,36,0,2.031021027036087,0,-15.399999999999999
151,304.0,8.264705882352942,22,38,0,2.3311038608881383,0,-12.3
152,306.0,9.5625,21,34,0,2.4197103721726427,4,-11.399999999999999
153,308.0,8.903225806451612,14,31,1,2.874123160043685,2,-5.845
154,310.0,6.103448275862069,10,32,0,3.1186827522659653,6,-5.8
155,312.0,4.185185185185185,7,29,1,2.957999868353616,4,-4.444999999999999
156,314.0,1.2941176470588236,3,43,0,4.334793024414386,2,-6.35
157,316.0,0.28125,5,39,1,3.728605648390917,4,-8.344999999999999
158,318.0,0.5757575757575758,7,34,0,4.885305210220006,0,-8.2
159,320.0,1.3548387096774193,13,32,2,4.553265930141073,0,-10.69
160,322.0,1.8620689655172413,12,29,1,4.221124100182982,2,-6.944999999999999
161,324.0,3.074074074074074,15,21,1,2.975070929195733,0,-8.645
162,326.0,3.09375,17,33,1,3.6145587674817956,4,-12.045
163,328.0,3.838709677419355,14,31,0,3.096559911577111,0,-6.85
164,330.0,4.774193548387097,17,32,0,2.864020400044942,0,-11.899999999999999
165,332.0,5.896551724137931,18,32,0,2.7307586704725093,2,-10.2
166,334.0,6.933333333333334,19,31,0,2.5166983108209773,2,-11.35
167,336.0,8.571428571428571,21,28,0,1.5900988939281526,0,-13.5
168,338.0,7.352941176470588,18,40,0,3.9492347408242967,4,-9.399999999999999
169,340.0,7.9375,14,34,1,4.422693058098234,0,-7.295
170,342.0,8.580645161290322,14,31,1,4.38216486274641,2,-9.844999999999999
171,344.0,10.206896551724139,16,24,0,4.246364771995013,0,-10.399999999999999
172,346.0,11.592592592592593,14,22,0,3.251010031623807,4,-7.5
173,348.0,7.555555555555555,9,21,0,2.6974934259539562,6,-2.8499999999999996
174,350.0,3.3448275862068964,7,27,0,3.856866893014519,0,-4.15
175,352.0,0.9259259259259259,5,27,0,3.8473805134004464,2,-6.55
176,354.0,0.92,9,19,0,3.4889701968214957,0,-8.549999999999999
177,356.0,1.96,14,22,2,3.452236082121761,0,-9.49
178,358.0,3.608695652173913,18,22,1,2.0938840717014413,2,-10.694999999999999
179,360.0,5.761904761904762,19,18,1,1.0768967708522592,0,-8.395
180,362.0,3.53125,15,36,0,4.483331400103606,4,-7.8999999999999995
181,364.0,3.2903225806451615,12,34,1,4.556367717723245,4,-7.694999999999999
182,366.0,3.9310344827586206,10,33,1,5.075737814783599,0,-7.945
183,368.0,4.827586206896552,14,30,0,4.765285451561042,7,-10.7
184,370.0,5.827586206896552,15,34,1,4.173293555805093,0,-10.594999999999999
185,372.0,7.0344827586206895,18,36,1,2.5223930075898213,7,-11.794999999999998
186,374.0,7.838709677419355,20,38,0,2.515351861579233,0,-12.7
187,376.0,9.0625,24,34,0,2.751337417363386,0,-13.299999999999999
188,378.0,9.766666666666667,21,38,0,2.793933526288097,4,-11.0
189,380.0,9.933333333333334,17,34,0,3.021949172772811,0,-8.2
190,382.0,10.678571428571429,14,32,0,3.0255848663230176,2,-9.0
191,384.0,12.5,14,25,0,1.9413454251480764,0,-7.95
192,386.0,10.484848484848484,14,38,1,3.891123748653358,4,-9.895
193,388.0,12.03225806451613,15,37,0,3.2100948639319586,2,-9.05
194,390.0,12.935483870967742,16,32,0,4.240171287501509,0,-10.6
195,392.0,14.096774193548388,19,36,0,4.223626664897704,0,-13.1
196,394.0,15.833333333333334,19,30,0,3.729535933102002,0,-10.2
197,396.0,18.392857142857142,20,28,0,2.107752984733044,0,-10.2
198,398.0,16.90909090909091,22,32,0,3.282072264040096,0,-12.399999999999999
199,400.0,18.90625,24,33,0,2.848262126712419,0,-13.149999999999999
200,402.0,20.0,21,28,0,2.834043190622177,4,-8.5
201,404.0,21.285714285714285,18,26,0,2.7516769162801977,4,-8.299999999999999
202,406.0,20.413793103448278,13,25,0,3.5085605037891168,2,-6.65
203,408.0,21.928571428571427,15,24,0,2.549638362353377,0,-8.1
204,410.0,19.08823529411765,18,34,0,4.117477573668013,0,-11.5
205,412.0,20.696969696969695,20,35,1,3.807451560397866,2,-13.245
206,414.0,22.59375,21,32,0,4.045633430059068,0,-12.1
207,416.0,24.741935483870968,22,33,0,3.5501579089417308,2,-11.55
208,418.0,26.161290322580644,22,36,0,2.6264457810494255,2,-12.0
209,420.0,27.612903225806452,23,34,1,1.8629986350601209,0,-12.995
210,422.0,27.424242424242426,26,39,0,2.406634554893088,0,-16.65
211,424.0,21.677419354838708,23,36,1,2.604684098005485,6,-11.294999999999998
212,426.0,14.333333333333334,18,35,1,2.9924023429029685,2,-8.644999999999998
213,428.0,6.178571428571429,12,30,0,3.3330960290172684,4,-6.1
214,430.0,1.9259259259259258,8,31,2,2.8691260364660476,4,-5.039999999999999
215,432.0,1.2592592592592593,9,29,1,1.880114339708802,0,-8.044999999999998
216,434.0,0.6216216216216216,11,47,0,4.715519491600122,6,-13.35
217,436.0,0.6285714285714286,7,44,0,5.065082823960145,0,-6.699999999999999
218,438.0,0.45714285714285713,6,41,0,5.04053848798904,4,-7.949999999999999
219,440.0,0.8181818181818182,8,33,0,4.5439281589301626,0,-8.35
220,442.0,1.032258064516129,12,35,0,3.3937102155655188,2,-12.85
221,444.0,1.4482758620689655,13,26,1,1.6358925784359544,4,-7.795
222,446.0,1.8387096774193548,14,30,0,2.6580656287655122,0,-10.7
223,448.0,2.5483870967741935,14,30,0,3.257116657551727,2,-7.7
224,450.0,3.7241379310344827,15,26,1,3.2791923165672325,0,-8.395
225,452.0,4.862068965517241,17,28,1,3.153699927182127,0,-10.295
226,454.0,5.777777777777778,16,24,0,2.798058698422829,4,-8.399999999999999
227,456.0,7.04,15,22,2,1.8886187821252316,4,-7.79
228,458.0,6.21875,13,37,2,4.199887257920711,2,-8.44
229,460.0,7.333333333333333,12,32,0,4.107748422030279,0,-7.3999999999999995
230,462.0,8.333333333333334,16,30,0,4.448273322885494,0,-11.3
231,464.0,9.75,14,24,0,4.809232640738017,4,-7.8
232,466.0,10.642857142857142,13,20,0,4.042929115406024,0,-6.9
233,468.0,12.5,14,19,3,2.4373487193443713,0,-8.035
234,470.0,11.161290322580646,15,30,0,3.6511932509283347,2,-10.0
235,472.0,12.655172413793103,15,27,2,3.475722853743936,4,-10.540000000000001
236,474.0,14.592592592592593,14,27,0,3.1675384768398924,2,-8.25
237,476.0,16.56,13,21,0,3.0891880442508715,0,-7.05
238,478.0,16.37037037037037,14,25,1,3.1309378802843155,2,-7.945
239,480.0,19.08,19,23,0,2.0315484821610124,0,-12.149999999999999
240,482.0,16.741935483870968,21,31,0,4.228449060481712,0,-10.95
241,484.0,18.096774193548388,21,32,1,4.191996427619635,0,-11.094999999999999
242,486.0,19.482758620689655,17,29,1,4.359467444590436,4,-7.444999999999999
243,488.0,20.5,14,26,0,4.406441425091556,4,-7.1
244,490.0,22.333333333333332,15,22,1,3.5880665131029783,4,-8.795
245,492.0,23.48148148148148,16,20,1,3.0712043591513236,4,-8.795
246,494.0,22.266666666666666,17,28,0,3.346832385261206,0,-9.3
247,496.0,24.17241379310345,18,24,0,2.9148554060397096,4,-10.0
248,498.0,27.185185185185187,18,18,0,3.0507588627108677,0,-9.1
249,500.0,29.615384615384617,18,20,1,2.9160432997541736,0,-8.394999999999998
250,502.0,31.153846153846153,20,20,1,2.370403151898971,0,-8.995
251,504.0,35.458333333333336,21,12,0,0.9637232089805421,0,-9.1
252,506.0,25.542857142857144,22,36,0,4.647264127031057,0,-13.0
253,508.0,27.58823529411765,22,32,1,4.481351515050675,0,-11.394999999999998
254,510.0,29.0625,18,32,1,4.733666019721765,2,-8.194999999999999
255,512.0,30.1875,18,35,0,4.471104587372337,0,-10.649999999999999
256,514.0,23.4,16,36,2,3.8579692831072463,6,-10.19
257,516.0,15.428571428571429,11,32,0,2.3440023191594617,2,-6.1
258,518.0,4.6,7,34,0,2.886736163268002,4,-5.199999999999999
259,520.0,0.4838709677419355,6,34,0,3.4965736769439677,0,-6.8999999999999995
260,522.0,0.896551724137931,11,28,0,3.2397092288381173,0,-10.5
261,524.0,1.7407407407407407,13,26,0,3.1440719952925718,2,-9.8
262,526.0,3.0,17,19,0,2.9618397914991723,0,-10.95
263,528.0,3.1666666666666665,15,17,0,2.476914646091329,6,-6.05
264,530.0,1.3,9,31,1,4.7248554956123,4,-4.345
265,532.0,0.3793103448275862,5,28,1,4.398212979863823,0,-5.695
266,534.0,0.5,7,30,0,5.005419916054608,4,-7.6
267,536.0,1.2413793103448276,12,28,1,4.817684771549124,4,-10.795
268,538.0,1.8518518518518519,11,24,2,4.403243112019642,0,-6.89
269,540.0,3.08,14,19,0,3.064578823579297,0,-8.05
270,542.0,3.6,16,22,0,3.8107793321153607,0,-9.1
271,544.0,4.785714285714286,16,24,3,2.938010722726225,4,-8.384999999999998
272,546.0,6.384615384615385,17,16,0,2.9887117217212174,4,-8.5
273,548.0,7.72,16,14,0,2.848612193702041,0,-5.9
274,550.0,8.653846153846153,16,14,1,2.962004203321644,0,-6.8950000000000005
275,552.0,10.36,17,16,0,3.0213964150839887,4,-7.5
276,554.0,7.28125,14,31,0,4.787913115386702,2,-6.85
277,556.0,8.866666666666667,17,30,2,4.785016860590471,0,-10.59
278,558.0,10.344827586206897,17,26,0,4.22252440744123,0,-9.0
279,560.0,12.0,18,24,0,3.8015704006432367,0,-9.0
280,562.0,13.615384615384615,16,22,0,3.739081945453501,2,-7.1
281,564.0,14.148148148148149,15,23,0,3.2017603533969723,0,-7.949999999999999
282,566.0,13.9,18,28,1,3.313528718139358,0,-10.594999999999999
283,568.0,15.10344827586207,19,27,0,3.1344734993552144,4,-11.75
284,570.0,17.22222222222222,18,23,0,3.46322933141556,2,-8.85
285,572.0,19.68,16,19,1,2.908661362372608,0,-7.6450000000000005
286,574.0,21.04,18,19,0,1.8926683573799488,0,-10.25
287,576.0,24.608695652173914,20,15,0,1.038669882402904,0,-8.25
288,578.0,18.424242424242426,21,27,0,4.6425702125834425,0,-10.35
289,580.0,19.696969696969695,21,29,0,4.724592404231609,0,-10.649999999999999
290,582.0,20.903225806451612,17,24,1,5.149012807565575,4,-6.694999999999999
291,584.0,22.0,17,25,0,4.6660747457585225,0,-8.85
292,586.0,23.129032258064516,18,31,1,3.729839483906333,0,-11.044999999999998
293,588.0,26.06896551724138,21,33,3,1.8631791499443624,4,-13.235
294,590.0,18.29032258064516,18,35,0,2.1416145680517524,6,-9.649999999999999
295,592.0,12.161290322580646,16,30,0,3.138054985493229,4,-8.3
296,594.0,4.566666666666666,11,30,1,3.134553629662521,2,-5.795
297,596.0,1.4285714285714286,8,29,0,3.467301211343606,6,-6.75
298,598.0,0.5769230769230769,6,22,0,3.5427088345890274,0,-6.1
299,600.0,0.5416666666666666,4,21,0,2.6813208880494432,2,-4.35
300,602.0,0.46875,4,34,0,3.9861193848451695,6,-8.3
301,604.0,0.9666666666666667,8,34,2,3.6881657019936513,2,-9.49
302,606.0,1.2,8,34,2,4.592371175130384,6,-6.49
303,608.0,1.1428571428571428,6,30,1,5.051358943724014,0,-3.295
304,610.0,0.3076923076923077,3,23,1,5.467503062435558,4,-5.345
305,612.0,0.5,3,22,1,4.006363309366884,6,-5.194999999999999
306,614.0,0.5357142857142857,2,28,0,4.901237150308913,0,-3.8000000000000003
307,616.0,0.75,3,27,0,4.223715318688901,4,-4.949999999999999
308,618.0,1.3076923076923077,8,22,0,3.5552452819817595,4,-8.7
309,620.0,2.0,10,21,2,3.0561769932866802,0,-8.14
310,622.0,1.68,12,20,0,2.8051921745887882,2,-8.6
311,624.0,2.52,13,20,0,1.847103722070039,2,-8.9
312,626.0,2.96875,17,38,0,4.139683427171025,2,-12.8
313,628.0,3.7,15,36,1,4.186602292970366,0,-8.894999999999998
314,630.0,2.586206896551724,10,33,0,4.6440592508039344,6,-4.95
315,632.0,1.6071428571428572,8,35,0,4.404392732816232,2,-8.65
316,634.0,0.7692307692307693,8,31,0,3.641866046959152,4,-7.049999999999999
317,636.0,1.5185185185185186,11,30,0,2.702231987491054,4,-8.8
318,638.0,2.2666666666666666,15,36,0,2.7695286555637098,2,-12.899999999999999
319,640.0,2.7857142857142856,15,35,0,2.6125814118307025,6,-8.75
320,642.0,3.2222222222222223,15,35,1,3.0705051611673944,2,-8.745
321,644.0,2.56,10,31,1,3.2424574701589406,0,-5.645
322,646.0,1.0416666666666667,6,24,0,2.0494324465188707,4,-4.3999999999999995
323,648.0,0.22727272727272727,4,27,0,0.8215502892040277,6,-5.25
324,650.0,0.21212121212121213,4,41,0,5.143758114795982,4,-7.35
325,652.0,0.25806451612903225,2,35,0,5.229354968621106,0,-4.85
326,654.0,0.5862068965517241,6,30,1,5.5609227593179815,0,-9.295
327,656.0,0.5925925925925926,6,28,0,6.169688777565558,2,-7.0
328,658.0,1.12,6,26,0,5.311524351809088,0,-5.699999999999999
329,660.0,1.6666666666666667,6,23,0,3.5023124009620723,0,-5.25
330,662.0,2.0384615384615383,7,28,0,3.4675915529626824,2,-7.300000000000001
331,664.0,2.269230769230769,9,27,0,3.942730986732142,4,-7.75
332,666.0,2.6923076923076925,7,31,0,3.7750395001956063,0,-5.75
333,668.0,3.6666666666666665,10,23,0,2.8531149119364425,0,-7.449999999999999
334,670.0,4.695652173913044,11,23,3,2.278231564004996,0,-6.735
335,672.0,5.565217391304348,11,23,0,1.999964143525138,2,-7.75
336,674.0,4.870967741935484,12,40,0,4.671056258860388,2,-10.6
337,676.0,5.275862068965517,13,35,0,4.029466844716879,4,-10.15
338,678.0,6.137931034482759,14,39,0,4.712575039278039,2,-12.05
339,680.0,7.275862068965517,18,39,1,4.029228370997175,2,-14.244999999999997
340,682.0,8.551724137931034,19,41,1,2.997672138448789,5,-12.844999999999999
341,684.0,10.481481481481481,20,39,0,1.8891280807067372,4,-13.85
342,686.0,8.59375,19,43,0,3.3908800887258135,0,-13.15
343,688.0,8.774193548387096,17,41,1,3.294881063648382,4,-10.245
344,690.0,4.172413793103448,10,39,0,2.964143993205615,6,-4.85
345,692.0,0.6666666666666666,7,32,0,2.692686901678675,0,-4.9
346,694.0,0.8888888888888888,8,29,0,2.490821606550981,0,-8.75
347,696.0,1.0,7,25,0,2.450039013552996,2,-5.85
348,698.0,1.1935483870967742,7,33,0,5.636476220880014,0,-6.050000000000001
349,700.0,1.8620689655172413,9,31,1,6.2391220487604615,0,-8.344999999999999
350,702.0,2.6666666666666665,9,21,0,6.156029529773196,0,-5.85
351,704.0,3.6,9,23,0,4.930518044095738,2,-6.1499999999999995
352,706.0,3.217391304347826,7,21,2,3.5179382650129805,4,-4.24
353,708.0,3.6666666666666665,7,17,0,2.927910393585657,0,-4.65
354,710.0,3.7857142857142856,10,33,2,3.4783901921114144,2,-9.94
355,712.0,4.846153846153846,11,33,3,3.61011477468112,4,-7.235
356,714.0,5.4,9,30,1,3.7831902235679706,0,-6.194999999999999
357,716.0,5.96,10,29,1,2.4276161146680963,4,-8.344999999999999
358,718.0,6.958333333333333,11,27,0,1.1045932930271727,4,-9.35
359,720.0,8.681818181818182,13,27,0,0.3404933876058313,2,-9.95
360,722.0,6.470588235294118,15,47,0,4.708817731465835,2,-12.55
361,724.0,7.03125,15,43,0,5.08279066385055,0,-10.95
362,726.0,7.548387096774194,12,41,0,5.233977812843171,0,-7.749999999999999
363,728.0,7.838709677419355,10,41,0,4.452864570622688,2,-7.1499999999999995
364,730.0,8.689655172413794,8,37,1,3.619204950882584,0,-7.944999999999999
365,732.0,9.962962962962964,9,30,1,2.637006263714212,0,-8.194999999999999
366,734.0,9.7,11,33,1,3.7098860542520216,0,-8.245
367,736.0,9.966666666666667,13,31,0,4.040146399092494,4,-9.55
368,738.0,11.241379310344827,14,29,0,3.428240470744803,4,-9.55
369,740.0,12.74074074074074,13,25,1,2.5677313859175537,0,-6.6450000000000005
370,742.0,13.481481481481481,12,27,0,1.9146541218922692,4,-6.6499999999999995
371,744.0,15.56,13,23,1,1.8362840428317824,0,-8.344999999999999
372,746.0,13.387096774193548,13,35,0,4.4650687451631645,0,-9.15
373,748.0,7.466666666666667,9,30,0,4.278706816937992,6,-5.199999999999999
374,750.0,2.25,8,38,0,4.823671860089155,5,-7.1
375,752.0,2.4,10,35,1,4.434727279923623,0,-9.245
376,754.0,3.392857142857143,12,29,0,3.9836592299851707,0,-8.95
377,756.0,4.481481481481482,13,27,2,3.233104620642548,0,-7.9399999999999995
378,758.0,4.774193548387097,14,33,0,4.438270528421907,0,-10.15
379,760.0,6.172413793103448,16,25,0,3.823320572222138,0,-9.55
380,762.0,4.925925925925926,15,22,1,3.7073830166863786,2,-7.795
381,764.0,6.3076923076923075,16,21,0,3.352594900373438,2,-8.95
382,766.0,7.538461538461538,16,26,1,3.0841905225018116,2,-8.694999999999999
383,768.0,9.083333333333334,15,22,0,1.5636779891196007,0,-6.8
384,770.0,8.0,16,39,2,4.288645122230436,2,-10.639999999999999
385,772.0,6.689655172413793,13,38,0,4.55351712323291,6,-8.6
386,774.0,4.962962962962963,8,31,0,5.077718384354063,0,-5.049999999999999
