step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
92,186.0,0.6666666666666666,5,16,0,5.095397627359306,2,-5.0
93,188.0,1.5294117647058822,7,14,0,5.381745173048481,2,-7.0
94,190.0,1.7647058823529411,7,12,0,6.247291495932817,0,-7.0
95,192.0,2.8666666666666667,7,11,0,4.349349305941258,2,-7.0
96,194.0,2.5217391304347827,8,27,1,5.8089497765422236,2,-8.0
97,196.0,3.619047619047619,9,28,0,6.587857867871926,0,-9.0
98,198.0,4.095238095238095,8,25,0,6.162108289197552,6,-8.0
99,200.0,5.526315789473684,10,21,0,5.80608921078131,0,-10.0
100,202.0,6.823529411764706,8,22,1,4.546140436271847,6,-8.0
101,204.0,7.052631578947368,9,22,0,2.804175234292111,7,-9.0
102,206.0,7.428571428571429,12,28,0,3.7548942612984058,0,-12.0
103,208.0,9.578947368421053,13,20,1,3.563057198555113,0,-13.0
104,210.0,10.947368421052632,13,20,0,3.838142995523355,0,-13.0
105,212.0,12.411764705882353,11,20,1,3.814689139796353,2,-11.0
106,214.0,7.6,7,16,0,4.3516511203185795,4,-7.0
107,216.0,2.2666666666666666,4,14,0,3.98364613756411,0,-4.0
108,218.0,0.04,1,38,1,7.064258855250749,2,-1.0
109,220.0,0.4,6,39,1,6.398942444384151,2,-6.0
110,222.0,0.6086956521739131,5,34,0,7.033610013874949,0,-5.0
111,224.0,1.2272727272727273,7,29,1,7.015538779992247,0,-7.0
112,226.0,2.142857142857143,9,24,0,5.480953809348805,0,-9.0
113,228.0,3.3157894736842106,9,24,0,2.841871593479348,0,-9.0
114,230.0,2.0,10,26,0,2.812039089294341,4,-10.0
115,232.0,1.5,11,25,0,3.786366343146525,2,-11.0
116,234.0,1.4,7,18,1,4.406999652280298,4,-7.0
117,236.0,1.4444444444444444,5,12,1,5.306041356299038,4,-5.0
118,238.0,1.9411764705882353,4,14,0,5.804578273625661,4,-4.0
119,240.0,2.4705882352941178,5,14,0,4.000980566294752,2,-5.0
120,242.0,1.391304347826087,5,24,0,5.366579307933696,0,-5.0
121,244.0,1.4761904761904763,3,21,0,5.196593660812901,4,-3.0
122,246.0,1.7142857142857142,3,20,2,6.759922312897032,0,-3.0
123,248.0,2.4210526315789473,6,14,0,6.921042292091653,0,-6.0
124,250.0,3.1052631578947367,7,16,0,6.2526650614194,0,-7.0
125,252.0,4.411764705882353,8,10,0,4.523684407138858,0,-8.0
126,254.0,4.428571428571429,9,14,0,5.415772123403384,0,-9.0
127,256.0,4.947368421052632,10,16,0,4.950194998179273,2,-10.0
128,258.0,6.105263157894737,11,16,1,4.6182583535948005,0,-11.0
129,260.0,8.117647058823529,11,20,1,4.963065657001952,2,-11.0
130,262.0,6.411764705882353,7,18,1,5.671949408742883,4,-7.0
131,264.0,1.2,2,14,1,3.816121582557478,6,-2.0
132,266.0,0.09523809523809523,2,29,2,6.579025047748582,0,-2.0
133,268.0,0.09523809523809523,2,26,0,6.506966717969939,4,-2.0
134,270.0,0.631578947368421,6,18,0,6.815294618450956,0,-6.0
135,272.0,0.5882352941176471,3,14,2,6.788089004402923,4,-3.0
136,274.0,0.7647058823529411,2,12,0,5.28885127679947,0,-2.0
137,276.0,1.1764705882352942,4,15,1,4.980206924101111,4,-4.0
138,278.0,0.47368421052631576,3,17,0,5.406314769661505,6,-3.0
139,280.0,0.9473684210526315,5,20,0,4.398733886376645,6,-5.0
140,282.0,1.2352941176470589,6,20,0,4.714465968389707,0,-6.0
141,284.0,2.0,7,18,0,4.60954140489458,6,-7.0
142,286.0,3.2666666666666666,8,12,1,4.11063160028859,0,-8.0
143,288.0,5.076923076923077,9,10,1,1.93054376430737,0,-9.0
144,290.0,3.625,11,26,1,6.898680297778768,0,-11.0
145,292.0,3.090909090909091,8,24,0,7.182659301805586,2,-8.0
146,294.0,3.857142857142857,7,20,0,7.822088608469885,0,-7.0
147,296.0,1.894736842105263,5,14,0,8.271518699903535,4,-5.0
148,298.0,1.0588235294117647,3,12,1,7.397052969340829,4,-3.0
149,300.0,0.7333333333333333,2,12,1,3.94602281584107,6,-2.0
150,302.0,0.058823529411764705,1,16,0,3.916772739700669,2,-1.0
151,304.0,0.17647058823529413,2,15,0,5.294636998180914,0,-2.0
152,306.0,0.7647058823529411,5,15,1,4.684449209618707,0,-5.0
153,308.0,0.5294117647058824,5,16,1,4.644146140127355,4,-5.0
154,310.0,1.0666666666666667,6,12,0,5.088821959006153,0,-6.0
155,312.0,2.0,7,13,3,4.098343105882805,0,-7.0
156,314.0,2.2,8,22,0,5.639177854903724,0,-8.0
157,316.0,3.3157894736842106,10,17,1,5.0926402994716655,0,-10.0
158,318.0,2.473684210526316,7,12,1,7.131413580709356,4,-7.0
159,320.0,2.3157894736842106,5,14,0,7.080149786843542,0,-5.0
160,322.0,0.23529411764705882,2,14,0,6.992130076831661,2,-2.0
161,324.0,0.5625,3,16,0,5.639157188972774,0,-3.0
162,326.0,0.8636363636363636,6,30,0,5.23933356235268,6,-6.0
163,328.0,0.6666666666666666,6,26,0,4.282374581644869,4,-6.0
164,330.0,0.8,6,27,0,4.563470668075909,2,-6.0
165,332.0,1.2777777777777777,7,22,0,5.013421041006264,4,-7.0
166,334.0,1.55,6,22,0,4.970586747559327,6,-6.0
167,336.0,0.8888888888888888,5,18,0,2.891709039854926,0,-5.0
168,338.0,0.92,4,28,0,5.818367092233687,4,-4.0
169,340.0,0.4782608695652174,5,28,0,5.994637232513793,2,-5.0
170,342.0,0.7619047619047619,4,26,0,6.511892432154111,0,-4.0
171,344.0,1.1904761904761905,5,25,1,5.91261312522234,0,-5.0
172,346.0,2.1052631578947367,8,21,1,4.295542982874905,0,-8.0
173,348.0,2.761904761904762,10,19,0,3.3881360887354353,5,-10.0
174,350.0,3.4347826086956523,11,29,1,4.105146031316566,0,-11.0
175,352.0,4.0476190476190474,10,23,0,4.129242597480702,2,-10.0
176,354.0,5.578947368421052,11,19,0,4.605981001356296,0,-11.0
177,356.0,6.7894736842105265,12,21,1,4.268669520866017,0,-12.0
178,358.0,8.5,12,21,2,2.8667201689577713,0,-12.0
179,360.0,11.25,14,15,0,1.194820452684751,0,-14.0
180,362.0,8.0,14,27,0,4.952747076867305,0,-14.0
181,364.0,9.0,11,26,1,5.62701933226468,2,-11.0
182,366.0,6.681818181818182,7,21,1,6.598544126569732,4,-7.0
183,368.0,4.545454545454546,5,21,1,6.731971175571147,0,-5.0
184,370.0,3.3181818181818183,5,23,0,6.388138470154641,0,-5.0
185,372.0,0.7,5,25,0,4.046242282517267,6,-5.0
186,374.0,1.1363636363636365,6,31,0,3.914746407695839,0,-6.0
187,376.0,2.0,12,25,0,3.9942932832277025,0,-12.0
188,378.0,3.3181818181818183,14,25,1,3.6862773520691774,0,-14.0
189,380.0,3.85,12,25,0,3.978423995909913,2,-12.0
190,382.0,2.9444444444444446,9,21,0,4.417758085330875,4,-9.0
191,384.0,2.125,6,12,1,3.537739211723666,0,-6.0
192,386.0,1.25,5,25,1,5.214714885307388,3,-5.0
193,388.0,1.5454545454545454,5,23,0,4.672849988195223,0,-5.0
194,390.0,2.1666666666666665,11,25,0,5.467348171046204,0,-11.0
195,392.0,2.6818181818181817,9,23,0,5.823321283277701,2,-9.0
196,394.0,3.5,9,27,2,4.858304036144225,0,-9.0
197,396.0,4.95,12,27,0,2.8853139272127537,0,-12.0
198,398.0,5.04,15,31,0,4.322718533031559,0,-15.0
199,400.0,6.541666666666667,16,31,0,3.7254057344759253,0,-16.0
200,402.0,7.916666666666667,17,31,0,3.3072971416237746,0,-17.0
201,404.0,9.375,18,31,0,3.1840569774698104,0,-18.0
202,406.0,10.038461538461538,18,35,0,3.773010707135687,0,-18.0
203,408.0,12.375,18,35,0,2.3187279778111978,0,-18.0
204,410.0,8.833333333333334,16,47,0,4.482512567674945,6,-16.0
205,412.0,10.607142857142858,16,41,1,4.790464647714146,0,-16.0
206,414.0,11.785714285714286,17,39,0,4.251151504222997,0,-17.0
207,416.0,13.071428571428571,18,39,0,3.4450725400328013,0,-18.0
208,418.0,14.392857142857142,19,39,0,2.4871848198757647,0,-19.0
209,420.0,13.571428571428571,17,43,2,1.9489119224807696,2,-17.0
210,422.0,9.333333333333334,17,47,1,3.0712011913188357,4,-17.0
211,424.0,6.2,14,46,0,3.0102839904225616,2,-14.0
212,426.0,4.0,11,43,1,3.2666412265920406,0,-11.0
213,428.0,2.25,10,43,0,3.2108497320422296,0,-10.0
214,430.0,2.357142857142857,12,39,0,2.200577507909471,5,-12.0
215,432.0,3.5384615384615383,15,34,1,1.0097731681907984,0,-15.0
216,434.0,2.361111111111111,16,51,1,4.619795281584966,6,-16.0
217,436.0,3.5,18,49,0,4.731247973559981,0,-18.0
218,438.0,4.875,19,37,0,4.844616312683675,0,-19.0
219,440.0,4.633333333333334,16,37,1,4.571315948349912,2,-16.0
220,442.0,5.333333333333333,15,37,0,3.371652687608062,6,-15.0
221,444.0,4.535714285714286,15,31,0,1.901891994886508,4,-15.0
222,446.0,3.033333333333333,12,39,1,2.7743784512582956,2,-12.0
223,448.0,1.9,9,41,2,3.4966815696326017,0,-9.0
224,450.0,1.4285714285714286,8,43,0,3.7768194688546233,2,-8.0
225,452.0,1.25,7,39,0,3.580481673468636,2,-7.0
226,454.0,1.7307692307692308,10,32,0,2.852986376335871,0,-10.0
227,456.0,2.9166666666666665,13,27,0,1.767696952518368,0,-13.0
228,458.0,3.096774193548387,15,42,0,4.180191712617629,2,-15.0
229,460.0,4.448275862068965,17,40,0,3.5541003140441902,2,-17.0
230,462.0,5.655172413793103,18,37,1,4.280707568947009,0,-18.0
231,464.0,6.931034482758621,19,39,2,3.7108599046782045,0,-19.0
232,466.0,8.925925925925926,20,35,0,2.031577422446998,0,-20.0
233,468.0,10.846153846153847,21,35,0,1.4429458758849412,0,-21.0
234,470.0,10.21875,23,45,0,3.3648906745481897,0,-23.0
235,472.0,9.333333333333334,20,43,0,3.344833459166272,4,-20.0
236,474.0,7.8,16,44,1,3.20548000830173,2,-16.0
237,476.0,4.464285714285714,11,44,1,3.1296600280703575,6,-11.0
238,478.0,2.75,9,46,0,4.150539011704838,2,-9.0
239,480.0,2.269230769230769,8,40,0,3.1123206631959612,0,-8.0
240,482.0,1.2058823529411764,8,54,0,4.403925540050278,2,-8.0
241,484.0,1.5151515151515151,13,54,1,4.272366175149614,0,-13.0
242,486.0,2.5,15,51,0,3.2040704062146275,2,-15.0
243,488.0,3.8,18,42,0,2.5962406713619783,0,-18.0
244,490.0,5.0,19,44,0,1.930901070521311,0,-19.0
245,492.0,6.161290322580645,22,45,0,1.6888894921673052,2,-22.0
246,494.0,6.545454545454546,24,54,1,2.5552513532297962,6,-24.0
247,496.0,8.35483870967742,23,51,1,2.5467747909652854,0,-23.0
248,498.0,9.741935483870968,23,51,0,2.7146698248633605,2,-23.0
249,500.0,11.225806451612904,23,51,1,2.521313605466163,2,-23.0
250,502.0,13.586206896551724,23,49,0,1.7983723937084326,0,-23.0
251,504.0,15.172413793103448,23,45,0,1.0112480258340064,6,-23.0
252,506.0,9.538461538461538,21,59,0,4.377631803952324,4,-21.0
253,508.0,8.18918918918919,17,55,0,4.128644543536241,0,-17.0
254,510.0,6.216216216216216,14,56,3,3.670126353851021,4,-14.0
255,512.0,4.428571428571429,11,52,0,3.495266713510343,4,-11.0
256,514.0,2.4571428571428573,10,52,1,3.1376638035678917,0,-10.0
257,516.0,2.2941176470588234,9,48,0,2.068217306955821,0,-9.0
258,518.0,1.3611111111111112,9,52,1,2.5114803157824803,0,-9.0
259,520.0,1.8611111111111112,14,50,0,2.8626148576019093,0,-14.0
260,522.0,1.8,11,46,0,3.0519987129300157,4,-11.0
261,524.0,2.121212121212121,10,42,0,3.0522616404209466,4,-10.0
262,526.0,2.032258064516129,7,38,0,3.2211086591185407,6,-7.0
263,528.0,0.2413793103448276,3,34,0,2.328821281621021,2,-3.0
264,530.0,0.40540540540540543,5,56,3,3.9791562788135533,2,-5.0
265,532.0,0.4,5,50,1,3.563539688340274,0,-5.0
266,534.0,0.8571428571428571,9,52,1,3.6416184399899287,0,-9.0
267,536.0,1.393939393939394,11,48,0,3.3151909415438707,2,-11.0
268,538.0,2.15625,12,46,3,3.0574341532007954,0,-12.0
269,540.0,1.8666666666666667,14,39,0,2.032626036488546,4,-14.0
270,542.0,1.5142857142857142,14,47,0,3.196628865142043,0,-14.0
271,544.0,1.3333333333333333,13,48,1,2.9008176989070447,2,-13.0
272,546.0,1.4516129032258065,13,44,0,2.70889344563503,2,-13.0
273,548.0,1.5483870967741935,12,48,1,2.626409752568248,2,-12.0
274,550.0,1.096774193548387,9,48,0,3.405309065369356,0,-9.0
275,552.0,1.6666666666666667,11,44,1,2.9744583917450353,0,-11.0
276,554.0,2.0,13,61,2,4.580671586512706,6,-13.0
277,556.0,2.9166666666666665,16,59,1,3.8257726654998905,6,-16.0
278,558.0,4.027777777777778,21,61,0,2.7387173518179484,6,-21.0
279,560.0,5.205882352941177,20,58,0,1.8124001824587295,0,-20.0
280,562.0,4.529411764705882,20,56,1,1.4511898590418701,4,-20.0
281,564.0,3.9411764705882355,21,58,0,1.58774459200127,2,-21.0
282,566.0,3.289473684210526,22,68,0,2.389448064673205,2,-22.0
283,568.0,3.4444444444444446,22,63,0,2.513021268614929,0,-22.0
284,570.0,3.7142857142857144,21,58,0,2.73014179318096,0,-21.0
285,572.0,4.0588235294117645,23,55,0,2.2080555916487854,2,-23.0
286,574.0,3.5625,23,52,1,1.2825927635052565,4,-23.0
287,576.0,2.9375,21,50,0,0.7186729081298223,2,-21.0
288,578.0,1.8095238095238095,16,66,0,4.009236192680403,0,-16.0
289,580.0,1.6097560975609757,13,63,0,3.961311866724851,2,-13.0
290,582.0,1.7692307692307692,14,60,0,3.449664540669827,0,-14.0
291,584.0,1.7027027027027026,13,55,0,3.2856313643122657,0,-13.0
292,586.0,0.9444444444444444,10,51,0,3.1675436383208027,4,-10.0
293,588.0,0.42857142857142855,6,51,0,1.6392849998265517,0,-6.0
294,590.0,0.4594594594594595,9,55,0,1.9575921682154673,6,-9.0
295,592.0,0.8378378378378378,11,56,1,2.5368645064012276,0,-11.0
296,594.0,0.8,8,50,0,2.7182969643005563,4,-8.0
297,596.0,0.9393939393939394,7,46,0,2.9224223786654218,4,-7.0
298,598.0,1.15625,8,44,0,3.2078544747016506,4,-8.0
299,600.0,0.7333333333333333,7,42,0,2.831400815319896,2,-7.0
300,602.0,0.6842105263157895,7,58,1,3.4565741873840232,6,-7.0
301,604.0,0.5,8,58,0,2.9837733774381374,0,-8.0
302,606.0,0.39473684210526316,8,58,0,3.26508855227638,4,-8.0
303,608.0,0.5,7,52,1,3.0435725144766863,0,-7.0
304,610.0,0.9428571428571428,9,54,0,3.1063040394877355,0,-9.0
305,612.0,1.6176470588235294,12,52,0,2.8174627978108977,0,-12.0
306,614.0,2.2972972972972974,16,54,0,3.729774440176423,0,-16.0
307,616.0,2.7142857142857144,16,48,0,3.1585902066838183,2,-16.0
308,618.0,3.742857142857143,19,52,0,2.702676906874332,2,-19.0
309,620.0,5.176470588235294,23,50,0,2.513833723226427,0,-23.0
310,622.0,6.4,25,48,0,2.410564288318317,0,-25.0
311,624.0,7.885714285714286,26,50,0,1.7400426103613722,3,-26.0
312,626.0,6.195121951219512,26,66,0,3.3221095112447636,4,-26.0
313,628.0,5.725,22,64,0,3.030720982996377,0,-22.0
314,630.0,5.17948717948718,20,64,0,2.3822119512266875,4,-20.0
315,632.0,4.5,18,62,1,2.118607631172556,0,-18.0
316,634.0,4.324324324324325,19,56,0,1.8373009461259988,0,-19.0
317,636.0,2.675675675675676,14,56,0,2.203202224301278,2,-14.0
318,638.0,2.128205128205128,14,60,1,2.624575422252302,0,-14.0
319,640.0,2.4615384615384617,14,62,1,2.4456816158077705,0,-14.0
320,642.0,3.27027027027027,18,52,0,2.4429324937556567,0,-18.0
321,644.0,4.3428571428571425,18,50,0,2.393309841073865,2,-18.0
322,646.0,4.575757575757576,19,51,0,2.046399269915304,6,-19.0
323,648.0,6.258064516129032,22,50,0,1.249874325165495,2,-22.0
324,650.0,5.627906976744186,24,70,0,3.542999750614425,6,-24.0
325,652.0,7.195121951219512,27,70,2,3.006553589294822,0,-27.0
326,654.0,8.512195121951219,27,72,0,2.568869545421855,0,-27.0
327,656.0,9.878048780487806,29,72,0,2.494989935406556,0,-29.0
328,658.0,11.948717948717949,31,61,0,2.3485628861654018,0,-31.0
329,660.0,11.27027027027027,27,58,1,1.9309270975718555,4,-27.0
330,662.0,9.435897435897436,24,60,0,2.4026780810035917,4,-24.0
331,664.0,7.7073170731707314,22,58,0,2.6191366403545366,0,-22.0
332,666.0,6.717948717948718,19,56,0,2.7010470652985528,0,-19.0
333,668.0,5.923076923076923,18,60,0,2.866737830541873,0,-18.0
334,670.0,4.756756756756757,15,52,0,2.4994657432827823,0,-15.0
335,672.0,4.142857142857143,16,50,1,2.035869090325114,0,-16.0
336,674.0,2.8,16,54,0,2.9940028245685504,0,-16.0
337,676.0,1.9230769230769231,13,52,0,2.332302058639644,4,-13.0
338,678.0,2.076923076923077,13,50,0,2.900560797997026,4,-13.0
339,680.0,1.0512820512820513,7,48,1,2.98424803005299,2,-7.0
340,682.0,1.1538461538461537,9,54,3,2.8562868181461702,0,-9.0
341,684.0,1.5675675675675675,11,54,2,2.1312799952931254,0,-11.0
342,686.0,1.3414634146341464,8,62,0,3.4732702418053387,2,-8.0
343,688.0,1.3333333333333333,5,56,1,3.1616961378777693,4,-5.0
344,690.0,1.5405405405405406,7,54,0,2.997013889592467,4,-7.0
345,692.0,1.6756756756756757,8,52,1,3.258073135444287,0,-8.0
346,694.0,2.054054054054054,8,48,1,3.6590744843094947,4,-8.0
347,696.0,2.3714285714285714,6,44,0,3.111752077338151,0,-6.0
348,698.0,0.7804878048780488,5,56,0,4.472258828167928,6,-5.0
349,700.0,1.225,10,57,0,3.8245598397823413,6,-10.0
350,702.0,1.868421052631579,13,56,0,3.1676093422721316,0,-13.0
351,704.0,2.75,15,50,1,2.5392582317266355,0,-15.0
352,706.0,3.638888888888889,18,48,1,2.1281071976364667,0,-18.0
353,708.0,4.777777777777778,21,44,0,2.034246305459618,0,-21.0
354,710.0,5.7894736842105265,25,48,0,2.495561563559312,0,-25.0
355,712.0,5.972222222222222,22,44,0,2.481111297566299,4,-22.0
356,714.0,5.861111111111111,21,44,2,2.6009295875509753,3,-21.0
357,716.0,5.916666666666667,20,47,1,2.292578156734543,0,-20.0
358,718.0,6.428571428571429,21,51,0,1.6781159265192067,0,-21.0
359,720.0,6.787878787878788,18,47,0,1.0006233078405775,4,-18.0
360,722.0,4.886363636363637,14,65,0,4.00286441806439,4,-14.0
361,724.0,2.186046511627907,11,62,0,4.050079811328743,2,-11.0
362,726.0,0.8780487804878049,5,59,1,3.8180653062234686,0,-5.0
363,728.0,1.0769230769230769,6,57,2,3.8441404672873944,2,-6.0
364,730.0,0.9459459459459459,3,51,0,3.078642271052112,4,-3.0
365,732.0,1.0277777777777777,4,48,1,1.9358340387018902,2,-4.0
366,734.0,1.105263157894737,6,55,0,2.427388562241067,0,-6.0
367,736.0,1.5384615384615385,12,49,0,2.8832691154711236,0,-12.0
368,738.0,1.8918918918918919,11,50,1,2.8785325865138587,4,-11.0
369,740.0,2.361111111111111,10,45,1,2.9827811976502776,0,-10.0
370,742.0,2.8333333333333335,9,46,0,2.5218472191326544,1,-9.0
371,744.0,3.5294117647058822,9,45,1,1.904484704941827,4,-9.0
372,746.0,3.3902439024390243,10,57,1,3.3581072344140726,0,-10.0
373,748.0,4.0256410256410255,10,51,2,3.093118560071124,0,-10.0
374,750.0,2.5641025641025643,11,51,0,3.5115703901132806,6,-11.0
375,752.0,3.081081081081081,11,47,0,3.015878948607846,4,-11.0
376,754.0,3.5,8,47,0,2.735185533113549,0,-8.0
377,756.0,1.6571428571428573,7,44,0,2.218685791064825,2,-7.0
378,758.0,0.20512820512820512,4,53,1,3.3098811742329906,4,-4.0
379,760.0,0.5263157894736842,7,49,1,2.987901725422746,4,-7.0
380,762.0,0.8055555555555556,8,45,0,3.277963052990013,0,-8.0
381,764.0,1.3333333333333333,12,47,0,3.192805770579573,0,-12.0
382,766.0,1.2777777777777777,12,45,0,3.211166948739349,2,-12.0
383,768.0,0.7941176470588235,6,43,0,2.380805163201327,4,-6.0
384,770.0,0.325,7,56,0,3.8236397770582196,6,-7.0
385,772.0,0.5789473684210527,8,57,0,3.867007567698803,2,-8.0
386,774.0,1.0810810810810811,10,55,0,3.3700472421528556,6,-10.0
387,776.0,1.8,12,55,0,2.4987378643214107,2,-12.0
388,778.0,2.090909090909091,11,51,2,1.8989064465220202,4,-11.0
389,780.0,2.2,8,52,1,1.7391086531441986,2,-8.0
390,782.0,2.4864864864864864,9,57,0,2.755964234075713,4,-9.0
391,784.0,3.0,11,54,0,2.9748681617130885,2,-11.0
392,786.0,3.7567567567567566,15,54,0,2.85338723331662,5,-15.0
393,788.0,4.72972972972973,19,55,0,1.9607844310784195,6,-19.0
394,790.0,3.6857142857142855,18,53,1,0.7977351857605387,0,-18.0
395,792.0,2.857142857142857,19,53,1,0.5627127468917935,6,-19.0
396,794.0,1.6666666666666667,18,75,3,3.668851131551806,2,-18.0
397,796.0,1.8888888888888888,16,75,0,3.831336127915111,6,-16.0
